timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
green,0.08053066645801626,0.3663263199412108,-116.9490686933637,0.4499999999999985,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-214.6,hybrid
green,0.08032670646686535,0.36335429560442095,-122.94906869336371,0.3999999999999985,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-214.2,hybrid
green,0.08011716335929933,0.3604654430698258,-128.9490686933637,0.34999999999999853,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-213.79999999999998,hybrid
green,0.07991110729310096,0.3576558089800337,-134.9490686933637,0.29999999999999855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-213.39999999999998,hybrid
green,0.07971696073319075,0.354919554869236,-140.9490686933637,0.24999999999999856,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-213.0,hybrid
green,0.07954233862971627,0.3522491222661319,-146.9490686933637,0.19999999999999857,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-212.6,hybrid
green,0.0793939048611434,0.3496354266779091,-152.9490686933637,0.14999999999999858,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-212.2,hybrid
green,0.07927724717394148,0.34706807711193,-158.9490686933637,0.09999999999999858,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.79999999999998,hybrid
green,0.07919677255931412,0.34453561741536176,-164.9490686933637,0.04999999999999857,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.39999999999998,hybrid
green,0.07915562468877987,0.342025785391734,-170.9490686933637,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.0,hybrid
green,0.07915562468877987,0.339525785391734,-176.9490686933637,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.0,hybrid
green,0.07915562468877987,0.337025785391734,177.05093130663633,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-211.0,hybrid
green,0.07915562468877987,0.334525785391734,-176.9490686933637,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.0,hybrid
green,0.07915562468877987,0.332025785391734,177.05093130663633,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-211.0,hybrid
green,0.07915562468877987,0.329525785391734,-176.9490686933637,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.0,hybrid
green,0.07915562468877987,0.327025785391734,177.05093130663633,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-211.0,hybrid
green,0.07915562468877987,0.32452578539173405,-176.9490686933637,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.0,hybrid
green,0.07915562468877987,0.32202578539173404,177.05093130663633,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-211.0,hybrid
green,0.07915562468877987,0.31952578539173404,-176.9490686933637,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.0,hybrid
green,0.07915562468877987,0.31702578539173404,177.05093130663633,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-211.0,hybrid
green,0.07915562468877987,0.31452578539173404,-176.9490686933637,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-211.0,hybrid
green,0.07915562468877987,0.31202578539173403,177.05093130663633,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-211.0,hybrid
